student_id,cohort_year,program,semester,attendance_rate,assignment_score,quiz_average,midterm_score,final_exam_score,lms_logins,study_hours_per_week,internet_access,part_time_work_hours,commute_minutes,ai_tool_usage_frequency,previous_gpa,final_grade,passed,submission_delay_days,missing_reason_flag
S101715,2023,Computer Science,6,80.83,57.54,51.34,92.65,97.23,44,4.07,limited,8.18,33.0,sometimes,2.07,68.26,1,2.0,none
S101716,2022,Computer Science,5,78.85,83.05,71.57,98.5,97.29,45,7.88,limited,16.63,44.29,very_often,3.72,90.79,1,0.0,none
S101717,2023,Computer Science,1,83.6,99.64,86.6,100.0,97.2,68,15.09,limited,20.41,31.13,often,3.44,100.0,1,3.0,none
S101718,2023,Public Health,5,75.43,77.62,73.79,100.0,100.0,32,12.4,stable,4.6,17.0,rarely,2.81,82.44,1,2.0,none
S101719,2024,Economics,3,69.29,65.31,72.69,94.83,89.61,58,11.96,stable,6.61,53.54,rarely,2.57,71.32,1,3.0,none
S101720,2021,Computer Science,7,78.97,80.4,70.72,100.0,92.2,48,11.0,stable,25.27,48.14,sometimes,2.29,81.5,1,2.0,none
S101721,2022,Economics,5,79.85,86.81,71.85,100.0,100.0,26,4.65,stable,10.67,16.26,rarely,4.0,95.72,1,0.0,none
S101722,2023,Public Health,1,88.52,83.77,77.54,97.59,92.5,42,9.74,stable,22.76,11.71,very_often,2.58,77.22,1,2.0,none
S101723,2023,Economics,8,85.27,82.11,77.84,100.0,100.0,59,17.42,stable,11.45,17.87,very_often,2.43,89.51,1,3.0,none
S101724,2022,Computer Science,3,74.7,77.59,74.53,95.08,100.0,58,15.95,stable,11.72,44.81,very_often,3.12,81.45,1,4.0,none
S101725,2021,Computer Science,3,79.55,72.56,67.78,100.0,84.96,61,10.81,stable,7.86,39.96,sometimes,2.26,79.66,1,3.0,none
S101726,2022,Public Health,8,71.1,88.18,76.2,78.98,97.03,67,17.71,stable,16.6,49.22,often,2.56,74.86,1,0.0,none
S101727,2024,Psychology,7,68.93,75.5,65.4,98.69,100.0,29,4.77,stable,19.5,29.13,often,3.45,80.34,1,1.0,none
S101728,2021,Computer Science,7,74.52,79.61,79.34,100.0,100.0,53,7.41,limited,2.75,18.35,never,3.21,90.11,1,2.0,none
S101729,2022,Computer Science,6,79.81,88.5,80.4,100.0,100.0,69,19.78,stable,7.53,51.54,rarely,2.83,93.08,1,0.0,none
S101730,2024,Public Health,8,84.22,88.62,75.99,99.48,96.2,58,13.29,limited,16.41,25.04,rarely,3.01,89.41,1,1.0,self_report_missing
S101731,2021,Public Health,1,82.2,77.78,82.77,100.0,100.0,58,9.97,stable,9.09,38.36,sometimes,2.8,95.0,1,3.0,none
S101732,2023,Economics,5,88.61,80.5,66.91,100.0,100.0,33,11.23,limited,6.55,7.1,very_often,2.97,84.5,1,1.0,none
S101733,2022,Economics,3,67.1,72.39,61.67,90.3,83.36,37,7.0,limited,17.07,24.74,often,2.66,70.68,1,1.0,none
S101734,2024,Education,4,75.95,76.47,65.83,97.83,100.0,68,11.83,stable,17.72,53.17,sometimes,2.74,81.7,1,2.0,none
S101735,2023,Public Health,2,93.87,87.96,78.64,97.12,100.0,52,12.34,unstable,6.85,22.11,sometimes,2.73,89.41,1,2.0,none
S101736,2024,Psychology,2,60.16,79.56,73.3,100.0,88.38,76,11.17,stable,11.49,49.66,rarely,2.67,80.19,1,1.0,none
S101737,2022,Computer Science,4,81.8,83.59,68.75,93.46,100.0,35,6.66,stable,1.54,0.0,rarely,3.47,86.3,1,2.0,none
S101738,2023,Computer Science,8,70.33,74.64,97.46,100.0,100.0,71,12.89,limited,3.73,24.93,never,3.35,92.06,1,1.0,none
S101739,2023,Economics,6,77.7,67.63,63.69,100.0,85.78,44,8.75,stable,10.87,31.92,sometimes,2.58,78.73,1,3.0,none
S101740,2022,Education,3,73.17,68.79,67.55,97.44,89.23,58,6.75,stable,10.22,66.37,often,2.46,81.73,1,0.0,none
S101741,2022,Education,4,88.52,85.23,78.73,100.0,100.0,56,17.44,stable,3.23,13.96,often,2.93,89.03,1,2.0,none
S101742,2021,Public Health,5,89.91,97.38,89.74,100.0,100.0,64,21.36,stable,4.99,47.08,often,3.97,100.0,1,4.0,none
S101743,2024,Economics,2,65.42,91.76,64.65,98.89,100.0,67,20.54,stable,2.54,54.02,rarely,2.54,84.88,1,0.0,none
S101744,2023,Education,5,76.27,85.62,80.71,100.0,96.2,48,13.87,stable,13.19,22.01,often,2.93,87.87,1,3.0,none
S101745,2023,Computer Science,6,82.56,80.58,68.51,96.54,93.97,62,10.8,stable,0.0,28.28,rarely,3.04,84.47,1,1.0,none
S101746,2023,Psychology,2,89.04,89.68,63.66,100.0,92.65,51,11.45,stable,2.92,37.55,sometimes,2.95,81.16,1,0.0,system_issue
S101747,2023,Public Health,5,100.0,87.73,71.41,100.0,95.53,59,13.83,stable,0.0,8.33,sometimes,2.79,90.39,1,4.0,none
S101748,2022,Psychology,6,92.53,88.85,90.57,100.0,100.0,23,9.07,stable,12.93,26.81,never,3.52,98.89,1,0.0,none
S101749,2022,Education,5,72.19,97.47,85.01,100.0,100.0,55,17.93,stable,0.0,57.97,rarely,3.2,92.59,1,0.0,none
S101750,2023,Education,3,82.99,73.54,58.9,100.0,100.0,59,2.02,stable,10.22,44.41,rarely,3.38,83.28,1,0.0,none
S101751,2022,Economics,5,85.56,82.84,81.96,100.0,100.0,59,8.95,stable,21.48,32.18,rarely,3.27,86.67,1,2.0,none
S101752,2024,Economics,7,75.68,79.96,62.98,100.0,,65,13.87,limited,21.71,37.04,very_often,3.4,87.88,1,2.0,none
S101753,2024,Computer Science,2,87.09,80.89,79.74,100.0,100.0,52,8.2,unstable,0.0,45.46,sometimes,3.71,93.49,1,1.0,none
S101754,2022,Economics,5,62.34,70.43,64.02,84.93,91.91,69,9.95,stable,12.09,48.9,sometimes,3.6,82.61,1,3.0,none
S101755,2023,Psychology,6,93.99,90.87,93.65,100.0,100.0,61,14.43,stable,3.08,24.98,very_often,4.0,96.42,1,2.0,none
S101756,2021,Psychology,3,75.91,95.71,84.39,100.0,100.0,52,18.7,limited,1.65,62.62,sometimes,3.55,93.24,1,0.0,none
S101757,2024,Psychology,4,74.65,68.06,73.56,100.0,98.93,57,5.44,limited,9.21,58.69,sometimes,2.7,77.95,1,3.0,none
S101758,2024,Public Health,8,98.48,80.4,76.71,100.0,100.0,59,4.36,stable,18.6,47.19,very_often,3.38,96.2,1,2.0,none
S101759,2024,Education,3,71.98,75.98,70.11,91.77,100.0,55,6.61,stable,14.2,19.83,rarely,3.32,87.96,1,1.0,none
S101760,2022,Public Health,5,90.72,95.9,69.97,100.0,100.0,44,4.68,stable,4.99,16.64,rarely,3.86,100.0,1,1.0,none
S101761,2021,Psychology,2,87.61,66.65,61.69,99.83,99.82,51,4.21,stable,14.94,29.12,sometimes,2.56,82.85,1,1.0,none
S101762,2022,Education,8,81.71,74.81,80.97,100.0,100.0,65,7.62,unstable,0.0,36.09,sometimes,3.25,91.36,1,0.0,none
S101763,2021,Psychology,5,65.39,75.07,72.32,98.57,96.41,62,17.17,stable,4.73,3.17,often,2.69,82.0,1,3.0,none
S101764,2021,Education,7,96.56,86.33,80.67,99.06,100.0,38,10.26,stable,4.23,43.9,never,3.23,95.58,1,2.0,self_report_missing
S101765,2021,Computer Science,5,78.38,85.69,81.23,100.0,91.51,46,11.3,stable,10.55,58.17,sometimes,2.9,87.38,1,0.0,none
S101766,2024,Economics,3,74.13,82.91,62.37,100.0,100.0,41,7.01,limited,8.58,45.38,often,3.22,87.75,1,0.0,none
S101767,2021,Psychology,3,75.64,83.91,73.72,100.0,82.05,47,14.13,stable,9.01,22.83,very_often,2.37,86.64,1,2.0,none
S101768,2021,Computer Science,6,77.46,92.21,71.71,100.0,100.0,37,19.74,limited,8.78,20.7,rarely,3.36,91.58,1,2.0,none
S101769,2024,Computer Science,7,70.47,72.61,79.82,98.08,96.99,69,7.19,stable,10.16,40.4,rarely,3.09,84.52,1,2.0,none
S101770,2023,Public Health,2,84.22,100.0,82.95,100.0,100.0,51,18.66,stable,13.78,32.24,very_often,3.07,95.03,1,1.0,none
S101771,2023,Public Health,7,81.0,74.83,88.45,100.0,100.0,46,12.76,stable,11.05,42.97,sometimes,3.88,92.9,1,1.0,none
S101772,2023,Computer Science,7,87.27,83.81,69.61,100.0,100.0,33,11.44,stable,8.01,45.83,never,2.83,88.56,1,1.0,none
S101773,2024,Computer Science,1,83.82,87.94,92.04,100.0,100.0,64,12.78,unstable,12.81,54.65,never,3.15,93.22,1,2.0,none
S101774,2023,Computer Science,1,99.42,99.78,94.42,100.0,100.0,55,12.49,stable,15.78,14.62,often,3.05,100.0,1,2.0,none
S101775,2023,Economics,6,80.29,84.09,81.75,100.0,100.0,57,19.87,stable,6.11,38.99,sometimes,3.09,93.24,1,0.0,none
S101776,2023,Computer Science,7,80.28,91.89,91.1,100.0,100.0,52,13.57,stable,9.58,28.46,sometimes,4.0,100.0,1,0.0,none
S101777,2022,Education,4,67.59,70.69,68.89,100.0,99.45,60,12.98,stable,18.13,33.22,often,3.03,82.07,1,3.0,none
S101778,2022,Computer Science,6,100.0,72.68,68.04,100.0,100.0,49,9.92,stable,2.28,50.56,rarely,2.74,87.83,1,2.0,none
S101779,2022,Public Health,8,89.48,93.73,90.13,100.0,100.0,35,13.97,limited,22.63,52.52,rarely,3.84,99.9,1,1.0,none
S101780,2021,Education,3,73.24,80.61,62.25,100.0,86.05,35,7.64,stable,0.63,60.17,sometimes,2.86,80.96,1,1.0,none
S101781,2023,Computer Science,2,94.32,88.74,81.63,100.0,100.0,40,11.88,stable,7.58,42.66,often,2.28,92.97,1,1.0,none
S101782,2022,Public Health,8,93.69,91.75,89.13,100.0,100.0,70,24.71,stable,3.35,33.02,rarely,2.67,88.55,1,4.0,none
S101783,2021,Psychology,3,65.35,65.61,60.76,89.46,86.56,52,,stable,25.32,30.45,often,2.44,72.65,1,1.0,self_report_missing
S101784,2022,Economics,4,70.95,73.78,66.33,95.73,100.0,69,12.53,stable,6.48,3.77,rarely,2.19,84.03,1,1.0,self_report_missing
S101785,2024,Public Health,4,78.73,85.85,79.59,100.0,100.0,36,12.7,stable,6.49,59.12,rarely,2.84,92.66,1,1.0,system_issue
S101786,2022,Public Health,5,71.39,85.88,72.28,100.0,79.01,58,10.38,stable,7.4,29.21,very_often,2.97,85.72,1,1.0,none
S101787,2023,Education,3,80.38,84.64,74.65,100.0,100.0,45,10.23,limited,10.67,44.11,rarely,3.53,93.71,1,1.0,none
S101788,2024,Psychology,6,86.85,93.82,67.62,100.0,100.0,86,11.8,limited,7.7,47.22,never,3.28,90.07,1,1.0,none
S101789,2021,Computer Science,6,67.32,71.43,78.08,100.0,100.0,66,10.14,limited,9.07,12.58,often,3.26,82.95,1,2.0,none
S101790,2023,Psychology,2,83.25,87.33,74.82,89.01,91.17,74,13.0,stable,0.0,18.38,sometimes,2.6,81.29,1,0.0,none
S101791,2022,Psychology,4,94.96,93.65,99.45,100.0,100.0,61,8.97,stable,10.4,62.85,sometimes,3.4,96.17,1,1.0,none
S101792,2022,Education,1,86.08,100.0,84.31,100.0,,66,20.29,limited,10.12,40.23,often,3.63,100.0,1,0.0,none
S101793,2023,Education,2,82.79,76.92,77.11,100.0,100.0,47,9.48,stable,17.27,24.55,rarely,3.18,93.0,1,0.0,none
S101794,2024,Economics,8,76.6,85.07,77.29,100.0,100.0,48,13.03,stable,19.16,32.73,often,3.19,90.67,1,0.0,self_report_missing
S101795,2022,Computer Science,5,86.12,78.3,73.99,99.18,100.0,42,8.29,stable,8.69,54.55,sometimes,2.43,87.45,1,1.0,none
S101796,2023,Computer Science,5,68.92,88.79,69.17,97.62,95.17,62,14.94,limited,15.71,51.82,rarely,3.47,88.11,1,2.0,none
S101797,2022,Computer Science,8,90.38,98.04,84.54,100.0,100.0,75,15.12,stable,2.29,8.61,often,3.8,100.0,1,0.0,none
S101798,2023,Psychology,6,81.94,92.0,81.87,100.0,96.51,51,12.66,stable,15.37,64.42,sometimes,3.15,85.33,1,3.0,none
S101799,2023,Psychology,7,90.97,70.94,70.27,100.0,100.0,42,6.9,stable,5.99,52.39,often,2.73,86.24,1,1.0,self_report_missing
S101800,2023,Education,6,75.89,77.55,75.95,100.0,91.95,34,8.48,stable,1.71,32.26,very_often,2.93,82.98,1,0.0,none
S101801,2023,Education,4,76.82,78.45,75.66,97.26,100.0,62,18.89,stable,8.7,13.55,often,2.81,85.09,1,1.0,none
S101802,2021,Psychology,6,67.86,76.91,69.36,93.06,100.0,62,6.98,stable,19.8,53.97,sometimes,2.84,82.1,1,1.0,none
S101803,2023,Education,3,87.81,92.23,87.72,100.0,100.0,70,13.98,stable,11.27,43.58,rarely,3.29,93.2,1,2.0,none
S101804,2023,Education,8,76.15,95.74,69.32,96.91,83.12,63,6.11,limited,20.48,8.76,often,3.13,82.32,1,2.0,none
S101805,2023,Education,2,72.81,95.73,67.37,95.19,100.0,61,16.16,limited,4.76,30.82,sometimes,3.45,87.35,1,1.0,system_issue
S101806,2021,Computer Science,8,73.03,81.05,69.14,96.85,100.0,50,7.52,stable,17.33,91.27,often,3.17,81.28,1,0.0,none
S101807,2022,Computer Science,8,81.57,75.81,63.2,100.0,100.0,64,7.23,unstable,5.43,35.3,often,2.61,79.33,1,2.0,none
S101808,2022,Public Health,2,70.22,71.21,52.32,86.39,100.0,37,7.87,stable,11.58,21.64,rarely,2.77,72.82,1,2.0,none
S101809,2021,Computer Science,6,67.64,76.14,65.81,100.0,100.0,45,8.59,limited,11.52,16.85,rarely,2.75,77.2,1,0.0,none
S101810,2022,Economics,8,89.17,87.67,77.8,100.0,100.0,74,12.65,stable,14.63,66.9,sometimes,2.92,92.51,1,1.0,none
S101811,2022,Education,5,84.59,78.67,88.67,100.0,100.0,42,11.37,stable,11.76,50.26,sometimes,3.81,91.83,1,1.0,none
S101812,2023,Economics,3,95.82,90.2,75.15,100.0,100.0,50,6.69,stable,4.83,60.33,rarely,3.88,91.43,1,1.0,none
S101813,2022,Education,8,80.52,86.8,77.08,96.63,100.0,60,10.58,stable,16.16,39.47,sometimes,3.38,89.47,1,0.0,none
S101814,2024,Economics,5,81.41,85.94,79.29,100.0,100.0,49,5.08,stable,22.12,57.57,often,3.05,86.76,1,2.0,none
S101815,2023,Psychology,1,80.56,78.13,66.46,100.0,83.87,69,14.42,stable,5.91,19.73,sometimes,2.39,83.42,1,3.0,none
S101816,2023,Economics,2,96.39,88.28,85.32,100.0,100.0,76,15.72,stable,0.0,37.93,rarely,3.1,95.02,1,1.0,none
S101817,2022,Psychology,6,92.75,82.03,85.57,100.0,100.0,59,10.81,stable,13.5,40.17,often,2.64,85.96,1,3.0,none
S101818,2022,Computer Science,4,96.94,95.13,72.22,100.0,100.0,71,12.61,stable,7.68,59.88,often,3.73,98.75,1,1.0,none
S101819,2023,Computer Science,2,67.68,82.46,70.01,95.39,92.38,49,19.16,unstable,9.08,40.74,very_often,2.28,78.97,1,0.0,none
S101820,2024,Computer Science,7,73.68,73.34,80.72,100.0,97.5,50,10.18,stable,13.89,23.74,rarely,3.17,85.53,1,1.0,none
S101821,2022,Computer Science,1,83.74,76.29,67.12,98.91,100.0,76,7.21,unstable,6.81,36.15,often,2.61,88.48,1,0.0,self_report_missing
S101822,2023,Economics,2,97.04,85.61,89.76,100.0,100.0,79,13.96,stable,8.12,4.82,often,3.0,91.51,1,2.0,none
S101823,2023,Education,4,96.93,81.61,82.99,100.0,97.61,36,6.16,stable,9.3,0.0,often,3.3,96.42,1,2.0,none
S101824,2023,Computer Science,1,84.31,87.45,90.07,100.0,100.0,52,9.43,stable,20.29,49.96,sometimes,3.46,93.7,1,3.0,none
S101825,2021,Economics,4,89.44,77.91,78.93,100.0,100.0,53,8.49,stable,10.21,28.25,never,2.97,89.26,1,1.0,none
S101826,2023,Psychology,8,91.75,84.51,91.6,100.0,100.0,57,8.73,stable,1.35,30.29,sometimes,3.34,93.06,1,1.0,none
S101827,2022,Psychology,8,77.62,83.41,72.37,100.0,92.87,66,10.74,limited,1.63,49.96,sometimes,2.7,82.23,1,0.0,none
S101828,2024,Public Health,7,83.58,87.16,67.97,100.0,100.0,77,15.17,stable,10.97,60.15,sometimes,3.11,87.7,1,1.0,none
S101829,2022,Computer Science,3,81.83,100.0,76.14,100.0,100.0,59,16.81,limited,2.09,44.62,very_often,3.45,88.99,1,0.0,none
S101830,2022,Economics,1,73.61,88.88,82.49,100.0,100.0,69,16.17,stable,0.0,69.71,rarely,3.15,91.44,1,1.0,none
S101831,2024,Computer Science,7,73.37,72.58,77.28,100.0,94.55,61,12.36,stable,14.45,44.05,very_often,2.76,83.04,1,1.0,none
S101832,2022,Psychology,3,74.05,73.12,67.86,100.0,97.53,51,9.66,stable,14.79,40.44,sometimes,2.87,77.96,1,1.0,none
S101833,2021,Economics,6,65.11,62.52,80.22,99.03,100.0,24,0.8,unstable,7.42,39.33,often,3.46,85.98,1,3.0,none
S101834,2022,Psychology,1,81.49,74.49,68.38,96.92,100.0,66,12.69,stable,12.06,11.86,sometimes,2.51,86.66,1,2.0,none
S101835,2021,Economics,6,78.37,68.09,67.76,100.0,98.65,50,0.84,stable,11.32,52.21,sometimes,2.58,78.87,1,3.0,none
S101836,2021,Computer Science,5,92.74,71.72,78.13,100.0,100.0,51,2.21,stable,14.22,0.0,sometimes,3.27,87.54,1,1.0,none
S101837,2022,Education,8,93.9,79.27,66.34,100.0,100.0,43,10.13,stable,14.23,24.45,very_often,2.8,90.64,1,3.0,none
S101838,2023,Computer Science,1,87.84,84.93,70.94,100.0,96.23,77,13.19,unstable,0.0,35.41,rarely,2.35,86.38,1,4.0,none
S101839,2023,Psychology,4,96.97,85.73,99.27,100.0,100.0,55,9.3,limited,8.32,20.78,rarely,3.61,98.81,1,2.0,none
S101840,2021,Computer Science,8,68.34,87.81,63.0,100.0,76.54,45,17.82,limited,13.63,26.87,very_often,2.51,79.77,1,0.0,none
S101841,2023,Computer Science,4,62.3,68.09,73.1,90.11,93.07,39,13.51,unstable,7.13,68.11,rarely,2.91,78.22,1,2.0,none
S101842,2021,Computer Science,6,85.35,78.31,64.32,100.0,99.04,60,10.06,limited,10.25,54.87,sometimes,2.72,88.85,1,1.0,none
S101843,2024,Economics,2,95.57,86.89,73.58,99.71,100.0,68,17.02,stable,15.25,22.66,never,2.87,90.79,1,1.0,none
S101844,2021,Public Health,6,95.57,93.19,68.68,100.0,100.0,56,18.2,stable,10.57,26.55,never,2.6,91.36,1,1.0,system_issue
S101845,2023,Economics,3,89.78,82.03,86.42,100.0,100.0,60,12.66,stable,20.56,12.01,sometimes,3.32,96.66,1,2.0,none
S101846,2022,Computer Science,5,61.85,82.12,60.39,91.81,81.01,55,7.08,stable,17.89,47.69,sometimes,3.05,69.16,1,4.0,none
S101847,2023,Computer Science,8,88.54,77.17,87.37,100.0,100.0,53,8.79,stable,9.17,30.5,sometimes,3.44,96.26,1,0.0,none
S101848,2022,Psychology,6,87.41,83.38,66.71,100.0,95.28,40,4.8,stable,8.61,0.0,sometimes,2.73,84.16,1,0.0,none
S101849,2023,Psychology,4,96.75,100.0,87.5,100.0,100.0,66,11.81,unstable,0.0,36.81,often,3.96,100.0,1,0.0,none
S101850,2022,Economics,2,87.37,75.79,69.56,100.0,88.65,59,6.66,unstable,7.71,42.9,very_often,2.14,85.13,1,0.0,none
S101851,2024,Psychology,3,86.14,76.86,58.05,100.0,76.09,59,10.48,stable,0.53,52.34,rarely,2.29,75.12,1,2.0,none
S101852,2023,Psychology,7,77.46,98.0,81.1,100.0,90.85,45,12.25,limited,11.55,33.68,sometimes,3.79,92.66,1,3.0,none
S101853,2023,Psychology,2,73.31,83.67,71.24,96.89,100.0,30,2.19,stable,11.07,28.29,sometimes,3.21,86.71,1,4.0,none
S101854,2024,Economics,6,86.81,76.53,81.81,100.0,99.0,49,5.12,stable,14.87,70.75,often,3.15,85.38,1,2.0,system_issue
S101855,2024,Education,4,75.28,80.33,65.49,99.42,84.71,60,8.14,stable,19.78,35.12,sometimes,3.19,89.1,1,1.0,none
S101856,2022,Computer Science,3,97.8,87.2,75.17,100.0,100.0,66,10.98,stable,9.82,47.95,often,3.26,93.47,1,0.0,none
S101857,2022,Economics,6,66.21,66.47,73.41,100.0,100.0,55,7.7,stable,25.96,25.29,sometimes,3.13,87.37,1,3.0,none
S101858,2022,Computer Science,3,84.59,81.62,80.71,100.0,100.0,47,9.85,stable,11.63,47.42,sometimes,2.57,86.54,1,1.0,none
S101859,2022,Education,3,88.54,83.07,73.74,100.0,100.0,43,8.76,stable,0.83,8.8,often,3.37,91.43,1,4.0,none
S101860,2023,Economics,5,82.1,66.6,64.86,91.98,100.0,48,4.99,stable,6.07,26.68,sometimes,3.3,85.82,1,3.0,none
S101861,2024,Education,7,74.05,85.12,73.64,98.42,88.16,50,9.0,unstable,7.39,13.25,sometimes,3.64,84.3,1,2.0,none
S101862,2024,Computer Science,7,66.64,84.21,68.2,100.0,100.0,63,9.91,stable,14.14,24.11,rarely,3.79,88.46,1,2.0,self_report_missing
S101863,2023,Psychology,6,76.68,78.22,76.15,94.76,100.0,47,10.33,stable,3.37,57.51,sometimes,3.15,89.13,1,1.0,self_report_missing
S101864,2023,Public Health,6,74.05,73.17,60.17,88.9,100.0,49,11.87,stable,7.91,23.98,rarely,2.45,76.64,1,1.0,self_report_missing
S101865,2024,Psychology,7,97.41,99.69,93.0,100.0,100.0,79,13.18,stable,8.87,47.93,often,3.8,100.0,1,0.0,none
S101866,2024,Economics,3,70.33,90.65,70.18,100.0,84.98,72,14.52,stable,6.86,62.31,sometimes,2.54,84.98,1,0.0,none
S101867,2022,Psychology,3,87.5,84.59,82.44,100.0,100.0,41,7.89,stable,15.68,34.5,rarely,3.15,96.16,1,1.0,self_report_missing
S101868,2023,Computer Science,4,67.68,74.63,48.29,94.12,93.74,61,3.75,stable,14.49,52.89,rarely,2.88,80.85,1,1.0,none
S101869,2024,Economics,6,85.28,84.23,63.86,100.0,100.0,46,16.27,stable,18.17,44.56,sometimes,2.81,84.38,1,0.0,none
S101870,2022,Psychology,6,61.64,78.56,80.85,99.34,96.8,48,13.12,stable,7.68,37.1,very_often,3.34,84.08,1,2.0,none
S101871,2022,Education,2,100.0,87.18,72.96,100.0,100.0,47,6.23,stable,18.42,48.51,sometimes,3.11,91.45,1,1.0,none
S101872,2024,Education,7,80.64,77.41,66.38,100.0,94.67,54,13.21,stable,0.45,68.12,rarely,3.23,87.63,1,2.0,none
S101873,2024,Education,3,52.37,80.43,63.75,100.0,87.94,62,16.78,stable,0.28,23.53,sometimes,2.63,72.52,1,0.0,none
S101874,2024,Public Health,8,75.11,90.39,77.43,100.0,98.33,61,19.66,stable,1.5,17.73,very_often,2.92,85.16,1,3.0,none
S101875,2023,Psychology,6,71.97,77.31,67.88,92.69,100.0,60,12.32,stable,10.06,16.68,often,2.65,78.84,1,2.0,none
S101876,2022,Education,8,74.2,86.6,76.47,100.0,100.0,52,15.3,stable,18.42,52.9,rarely,2.91,84.91,1,1.0,none
S101877,2022,Public Health,6,77.23,74.85,72.12,96.08,82.47,52,6.09,stable,5.79,55.33,sometimes,2.95,83.09,1,2.0,none
S101878,2023,Education,5,80.8,84.57,82.49,100.0,100.0,54,11.31,stable,6.66,25.33,often,3.83,96.6,1,2.0,none
S101879,2023,Psychology,2,74.64,71.49,79.8,100.0,100.0,36,9.81,stable,8.49,0.0,often,2.88,83.5,1,1.0,none
S101880,2023,Computer Science,4,65.22,72.73,62.03,84.49,77.84,58,12.42,stable,14.01,22.85,sometimes,2.04,67.56,1,0.0,none
S101881,2023,Public Health,7,93.62,100.0,86.16,100.0,100.0,62,18.72,stable,6.66,44.86,often,3.63,91.88,1,1.0,none
S101882,2022,Computer Science,4,95.32,93.74,86.14,100.0,100.0,48,12.62,stable,6.27,33.8,sometimes,3.2,94.92,1,3.0,none
S101883,2023,Economics,1,75.51,73.71,73.92,98.31,92.43,45,7.73,limited,0.58,38.25,rarely,2.94,86.54,1,2.0,none
S101884,2022,Public Health,2,77.58,69.77,62.3,98.46,100.0,44,5.83,unstable,6.0,25.58,never,2.8,79.7,1,3.0,none
S101885,2022,Education,5,63.96,77.0,68.11,91.15,81.37,55,17.95,unstable,18.24,53.25,sometimes,2.57,71.44,1,3.0,none
S101886,2021,Public Health,6,87.73,90.31,87.09,100.0,100.0,75,13.46,stable,10.64,41.18,never,3.87,100.0,1,2.0,none
S101887,2021,Computer Science,8,84.04,87.04,72.11,100.0,100.0,79,13.63,stable,4.82,45.56,sometimes,3.02,86.03,1,2.0,none
S101888,2024,Public Health,8,75.04,79.96,60.96,95.96,92.83,21,8.96,stable,18.65,37.86,often,2.22,82.41,1,0.0,none
S101889,2022,Psychology,5,86.49,100.0,67.75,100.0,100.0,60,12.73,stable,5.9,44.44,often,3.15,100.0,1,0.0,none
S101890,2022,Education,5,88.04,78.37,57.56,99.86,100.0,60,5.96,stable,19.94,43.25,never,3.54,87.81,1,1.0,self_report_missing
S101891,2023,Computer Science,7,72.62,87.18,69.81,91.77,98.61,51,12.16,stable,19.83,18.29,never,3.07,88.95,1,0.0,none
S101892,2023,Economics,1,91.26,78.63,71.96,97.68,94.4,60,5.88,stable,10.39,41.72,often,2.59,79.95,1,2.0,none
S101893,2021,Economics,5,76.7,72.75,60.96,87.47,78.53,70,10.38,stable,0.0,49.25,sometimes,2.55,68.19,1,3.0,none
S101894,2022,Public Health,4,95.45,69.2,82.49,100.0,100.0,36,,stable,26.03,55.79,rarely,2.59,84.8,1,4.0,none
S101895,2021,Computer Science,7,90.04,80.14,69.16,100.0,100.0,45,0.0,stable,12.71,42.49,often,3.68,94.18,1,1.0,none
S101896,2023,Psychology,7,98.78,97.52,84.67,100.0,100.0,75,9.82,unstable,7.73,17.63,rarely,2.97,96.32,1,2.0,none
S101897,2022,Psychology,6,89.87,75.82,71.16,100.0,99.23,36,6.62,stable,16.69,20.4,never,2.24,83.16,1,1.0,none
S101898,2021,Education,6,85.68,79.3,91.25,100.0,100.0,51,9.86,stable,14.92,27.17,often,3.17,88.28,1,1.0,none
S101899,2021,Education,6,71.55,77.72,74.99,100.0,100.0,47,10.47,unstable,19.18,38.41,sometimes,3.06,85.41,1,2.0,none
S101900,2023,Education,5,73.91,81.52,64.2,100.0,100.0,72,19.53,stable,5.36,32.8,sometimes,2.8,81.85,1,1.0,none
S101901,2021,Computer Science,2,85.46,80.6,79.54,100.0,100.0,68,12.39,stable,12.23,14.77,often,2.54,84.37,1,2.0,none
S101902,2024,Computer Science,3,81.45,86.78,83.17,100.0,100.0,57,13.37,stable,1.7,14.67,very_often,2.52,85.31,1,0.0,none
S101903,2021,Economics,6,80.54,85.67,66.2,100.0,100.0,55,13.06,stable,14.66,0.0,never,3.49,90.28,1,0.0,none
S101904,2023,Psychology,5,92.5,70.51,84.68,100.0,100.0,39,15.14,stable,9.84,0.0,sometimes,3.11,87.8,1,2.0,none
S101905,2022,Computer Science,2,80.32,88.07,82.38,100.0,96.53,70,13.09,limited,11.97,32.63,rarely,3.22,90.96,1,1.0,none
S101906,2022,Computer Science,8,85.85,83.52,75.42,100.0,100.0,51,12.55,limited,8.98,76.76,sometimes,3.11,84.65,1,1.0,none
S101907,2021,Public Health,8,68.32,79.6,55.99,79.7,83.52,53,14.54,limited,8.24,67.34,sometimes,3.15,76.45,1,1.0,none
S101908,2024,Economics,6,88.01,67.04,67.03,100.0,92.28,55,0.77,unstable,3.92,17.39,sometimes,2.79,82.63,1,1.0,none
S101909,2024,Computer Science,2,86.38,95.82,75.19,100.0,100.0,64,20.16,stable,15.53,37.7,rarely,2.91,91.01,1,1.0,none
